"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2018-06-19 17:44:19,-17.4791,-178.5327,540.1,4.5,"mb",NA,152,3.267,0.92,"us","us1000eyr1","2018-09-19T15:15:54.040Z","251km ESE of Lambasa, Fiji","earthquake",22.8,17.9,0.118,22,"reviewed","us","us"
2018-06-17 14:23:27,-17.9568,-178.5302,553.65,4.3,"mb",NA,74,3.261,0.6,"us","us1000etx5","2018-09-07T17:47:08.040Z","279km SE of Lambasa, Fiji","earthquake",12.2,8,0.069,60,"reviewed","us","us"
2018-06-17 09:17:57,-17.6398,-178.7282,538.71,4.2,"mb",NA,133,3.07,0.88,"us","us1000eyf5","2018-09-07T17:47:10.040Z","242km SE of Lambasa, Fiji","earthquake",17.7,12.2,0.094,32,"reviewed","us","us"
2018-06-14 04:23:14,-17.9615,-178.4813,567.94,4.3,"mb",NA,74,3.308,0.83,"us","us1000er68","2018-09-07T17:47:02.040Z","284km SE of Lambasa, Fiji","earthquake",12.4,7.4,0.051,108,"reviewed","us","us"
2018-06-06 23:54:10,-18.1032,-178.3566,581.76,4.4,"mb",NA,122,3.437,0.83,"us","us1000elcy","2018-08-29T16:34:50.040Z","284km N of Ndoi Island, Fiji","earthquake",12.1,8,0.134,16,"reviewed","us","us"
2018-06-05 11:55:56,-17.5987,-178.373,565.92,4.3,"mb",NA,119,3.41,0.48,"us","us1000elbu","2018-08-29T16:34:05.040Z","272km ESE of Lambasa, Fiji","earthquake",15.9,12.2,0.116,22,"reviewed","us","us"
2018-06-02 22:31:19,-17.8415,-178.982,543.53,4,"mb",NA,86,2.826,0.54,"us","us1000ekdu","2018-08-28T16:30:28.040Z","234km SE of Lambasa, Fiji","earthquake",12.7,10.1,0.139,14,"reviewed","us","us"
2018-05-31 12:10:19,-17.5648,-178.5598,549.87,4.5,"mb",NA,78,3.234,0.69,"us","us1000ej36","2018-08-28T16:29:15.040Z","253km ESE of Lambasa, Fiji","earthquake",13.5,10.9,0.112,23,"reviewed","us","us"
2018-05-26 03:24:02,-17.7572,-178.7301,560.61,4.3,"mb",NA,125,3.065,0.92,"us","us1000eere","2018-08-21T21:23:55.040Z","249km SE of Lambasa, Fiji","earthquake",11,7.7,0.097,30,"reviewed","us","us"
2018-05-24 05:07:18,-17.4717,-178.425,577.05,4.1,"mb",NA,152,3.37,0.29,"us","us1000ee42","2018-08-21T21:23:54.040Z","261km ESE of Lambasa, Fiji","earthquake",11,11.7,0.135,15,"reviewed","us","us"
2018-05-22 05:58:49,-17.9594,-178.4494,579.56,4.4,"mb",NA,74,3.338,0.77,"us","us1000e9qz","2018-08-21T21:23:47.040Z","286km SE of Lambasa, Fiji","earthquake",12.4,4.7,0.048,125,"reviewed","us","us"
2018-05-03 20:02:59,-17.926,-178.4837,596.55,4.3,"mb",NA,173,3.303,0.83,"us","us1000dxh6","2018-07-27T20:20:31.040Z","281km SE of Lambasa, Fiji","earthquake",19.4,9.5,0.045,139,"reviewed","us","us"
2018-05-01 12:45:31,-16.6385,177.145,10,5.6,"mww",NA,39,1.401,1.12,"us","us1000dvav","2018-07-27T20:20:33.040Z","113km NNW of Lautoka, Fiji","earthquake",7.2,1.8,0.062,25,"reviewed","us","us"
2018-04-25 22:00:26,-17.7128,-178.7298,536.88,4.7,"mb",NA,72,3.066,0.88,"us","us1000dscy","2018-07-25T21:36:48.040Z","246km SE of Lambasa, Fiji","earthquake",9.5,6.1,0.046,142,"reviewed","us","us"
2018-04-24 20:21:02,-17.2403,-179.3094,613.99,3.9,"mb",NA,224,2.566,0.97,"us","us1000dtfm","2018-07-25T21:36:28.040Z","166km ESE of Lambasa, Fiji","earthquake",23.4,21.1,0.23,7,"reviewed","us","us"
2018-04-19 19:43:58,-17.2027,-178.7178,490.37,4.3,"mb",NA,69,3.129,1.25,"us","us1000dnsk","2018-07-17T02:05:32.040Z","220km ESE of Lambasa, Fiji","earthquake",12.1,6.9,0.049,117,"reviewed","us","us"
2018-04-16 17:57:41,-17.9455,-178.4053,588.04,4.2,"mb",NA,218,3.379,0.71,"us","us1000dpba","2018-07-17T02:05:28.040Z","289km SE of Lambasa, Fiji","earthquake",13.8,11.7,0.098,29,"reviewed","us","us"
2018-04-16 11:08:41,-17.1759,-178.4176,499.94,4.4,"mb",NA,79,3.416,0.66,"us","us1000dpb1","2018-07-17T02:05:27.040Z","249km ESE of Lambasa, Fiji","earthquake",15.2,14.2,0.114,22,"reviewed","us","us"
2018-04-14 01:50:08,-17.5856,-178.5604,542.93,4.3,"mb",NA,168,3.232,1.21,"us","us1000dnm8","2018-07-07T02:25:22.040Z","254km ESE of Lambasa, Fiji","earthquake",14.3,6.9,0.101,28,"reviewed","us","us"
2018-04-13 12:00:54,-17.7855,-178.6854,585.15,4.3,"mb",NA,100,3.108,0.68,"us","us1000dnlv","2018-07-07T02:25:21.040Z","255km SE of Lambasa, Fiji","earthquake",15.5,10.3,0.091,34,"reviewed","us","us"
2018-04-10 01:16:40,-17.8651,-178.5945,633.42,4.2,"mb",NA,125,14.674,0.67,"us","us2000e1jw","2018-07-07T02:25:15.040Z","268km SE of Lambasa, Fiji","earthquake",17.5,11.3,0.08,44,"reviewed","us","us"
2018-04-01 06:54:57,-17.7705,-178.6061,543.43,4.3,"mb",NA,72,7.61,0.88,"us","us1000dc2d","2018-06-22T21:32:19.040Z","261km SE of Lambasa, Fiji","earthquake",9.1,5.7,0.06,78,"reviewed","us","us"
2018-03-26 15:30:29,-17.7692,-178.6907,539.8,4.4,"mb",NA,73,3.103,1.08,"us","us1000d95k","2018-06-22T21:32:09.040Z","253km SE of Lambasa, Fiji","earthquake",12.4,7,0.047,134,"reviewed","us","us"
2018-03-25 01:16:26,-17.5938,-179.0197,539.87,4.2,"mb",NA,115,2.795,0.54,"us","us1000db0g","2018-06-19T01:35:52.040Z","214km SE of Lambasa, Fiji","earthquake",10.5,7.3,0.053,97,"reviewed","us","us"
2018-03-23 19:08:01,-17.6716,-178.5611,538.86,4.7,"mb",NA,42,3.228,1.02,"us","us1000d88i","2018-06-19T01:35:49.040Z","259km ESE of Lambasa, Fiji","earthquake",10.5,6.3,0.031,321,"reviewed","us","us"
2018-03-18 22:51:34,-17.7561,-178.6462,551.92,4.3,"mb",NA,80,3.145,0.63,"us","us1000d69j","2018-06-11T21:53:51.040Z","256km SE of Lambasa, Fiji","earthquake",15,7.9,0.04,174,"reviewed","us","us"
2018-03-17 22:12:38,-17.9194,-178.9781,542.84,4.2,"mb",NA,192,2.833,0.47,"us","us1000d82r","2018-06-11T21:53:50.040Z","240km SE of Lambasa, Fiji","earthquake",12.5,12.6,0.152,12,"reviewed","us","us"
2018-03-12 13:25:39,-17.9555,-178.44,586.12,4.2,"mb",NA,88,3.347,0.93,"us","us1000d747","2018-06-11T21:53:41.040Z","287km SE of Lambasa, Fiji","earthquake",14.1,9.7,0.057,84,"reviewed","us","us"
2018-03-11 08:15:28,-17.5615,-178.4488,549.92,4.2,"mb",NA,111,3.34,0.66,"us","us1000d6hd","2018-06-08T05:12:20.040Z","263km ESE of Lambasa, Fiji","earthquake",13.5,8.1,0.079,45,"reviewed","us","us"
2018-03-05 20:16:52,-19.3259,-178.9821,673.74,4.4,"mb",NA,82,3.222,0.96,"us","us2000dcih","2018-06-08T05:12:10.040Z","149km NNW of Ndoi Island, Fiji","earthquake",9.7,7.9,0.043,157,"reviewed","us","us"
2018-03-05 18:33:56,-19.3775,-179.0281,668.23,4.7,"mb",NA,43,3.21,0.97,"us","us2000dch7","2018-06-08T05:12:10.040Z","144km NNW of Ndoi Island, Fiji","earthquake",8.3,7.7,0.033,285,"reviewed","us","us"
2018-02-27 17:48:27,-17.6871,-178.5695,493.53,4.4,"mb",NA,119,7.539,1.12,"us","us1000d1ha","2018-05-27T01:06:04.040Z","259km ESE of Lambasa, Fiji","earthquake",11.4,5.7,0.073,54,"reviewed","us","us"
2018-02-14 14:57:33,-16.2934,178.0129,10,5,"mb",NA,122,21.47,0.75,"us","us2000d213","2018-05-15T06:29:06.040Z","147km W of Lambasa, Fiji","earthquake",14.9,1.9,0.073,60,"reviewed","us","us"
2018-02-09 11:43:56,-17.8709,-178.6605,556.91,6,"mww",NA,35,7.704,0.9,"us","us2000czgc","2018-05-03T22:15:06.040Z","263km SE of Lambasa, Fiji","earthquake",9.4,3.1,0.051,37,"reviewed","us","us"
2018-02-09 09:18:05,-18.0423,-178.4334,590.9,4.5,"mb",NA,74,7.606,1.01,"us","us2000czf5","2018-05-03T22:15:06.040Z","290km N of Ndoi Island, Fiji","earthquake",12.2,6.8,0.03,328,"reviewed","us","us"
2018-02-08 17:50:33,-17.7525,-178.6316,569.71,4.3,"mb",NA,72,8.367,0.94,"us","us2000d4u2","2018-05-03T22:15:04.040Z","257km SE of Lambasa, Fiji","earthquake",12.9,8.3,0.09,35,"reviewed","us","us"
2018-02-07 18:45:23,-17.9145,-178.5336,573.74,4.5,"mb",NA,131,7.621,0.59,"us","us2000cyba","2018-05-03T22:15:02.040Z","276km SE of Lambasa, Fiji","earthquake",14.6,10.6,0.043,160,"reviewed","us","us"
2018-02-05 22:15:22,-16.1879,-179.6117,466.86,4.2,"mb",NA,128,7.899,0.8,"us","us1000cgd6","2018-05-03T22:14:58.040Z","110km ENE of Lambasa, Fiji","earthquake",12.7,5.8,0.064,69,"reviewed","us","us"
2018-02-04 06:53:23,-17.3611,-178.5254,583.91,4.3,"mb",NA,118,8.347,0.59,"us","us2000d260","2018-04-25T01:39:46.040Z","246km ESE of Lambasa, Fiji","earthquake",15.2,13.4,0.108,24,"reviewed","us","us"
2018-01-29 15:14:51,-17.4072,-178.6593,529.05,4.5,"mb",NA,76,7.485,0.67,"us","us2000czkk","2018-04-25T01:39:35.040Z","235km ESE of Lambasa, Fiji","earthquake",14.3,6,0.099,30,"reviewed","us","us"
2018-01-28 16:52:41,-17.7398,-178.7696,540.77,4.3,"mb",NA,76,8.499,1.09,"us","us2000cqpl","2018-04-20T07:05:34.040Z","245km SE of Lambasa, Fiji","earthquake",13.5,5.4,0.05,115,"reviewed","us","us"
2018-01-26 14:27:35,-17.7839,-178.524,533.13,4.7,"mb",NA,72,7.548,0.86,"us","us2000cptf","2018-04-20T07:05:26.040Z","269km SE of Lambasa, Fiji","earthquake",9.4,6.8,0.073,57,"reviewed","us","us"
2018-01-25 10:41:14,-17.7869,-179.6108,639.56,5.8,"mww",NA,32,8.466,1.06,"us","us2000cp7l","2018-04-20T07:05:22.040Z","185km SE of Lambasa, Fiji","earthquake",10.3,4.4,0.061,26,"reviewed","us","us"
2018-01-24 01:53:33,-17.8204,-178.6299,523.48,4.2,"mb",NA,91,7.654,1.07,"us","us2000cnim","2018-04-20T07:05:13.040Z","262km SE of Lambasa, Fiji","earthquake",14.3,8.6,0.051,108,"reviewed","us","us"
2018-01-23 07:52:04,-18.1328,-178.4424,558.59,4.6,"mb",NA,108,7.661,0.77,"us","us1000ceed","2018-04-20T07:05:07.040Z","279km N of Ndoi Island, Fiji","earthquake",15.2,13.7,0.111,24,"reviewed","us","us"
2018-01-18 20:02:18,-16.5901,179.0675,572.59,4.3,"mb",NA,149,11.956,0.35,"us","us2000crru","2018-04-10T01:11:46.040Z","38km WSW of Lambasa, Fiji","earthquake",15.6,11.5,0.169,10,"reviewed","us","us"
2018-01-11 05:05:08,-17.4382,-178.7768,532.88,4.5,"mb",NA,79,7.599,0.58,"us","us2000cpbk","2018-04-03T01:40:25.040Z","226km ESE of Lambasa, Fiji","earthquake",14.5,13.4,0.096,32,"reviewed","us","us"
2018-01-09 03:51:54,-17.8551,-178.6082,547.13,4.3,"mb",NA,120,7.653,0.93,"us","us1000c2d0","2018-04-03T01:40:23.040Z","266km SE of Lambasa, Fiji","earthquake",12.6,7.6,0.068,61,"reviewed","us","us"
2018-01-08 23:59:41,-17.6019,-178.4773,534.56,4.8,"mb",NA,33,7.421,0.77,"us","us1000c2au","2018-04-03T01:40:23.040Z","262km ESE of Lambasa, Fiji","earthquake",10,6.4,0.034,266,"reviewed","us","us"
2018-01-07 11:23:17,-17.791,-178.8,534.64,4.4,"mb",NA,151,7.781,0.67,"us","us2000cl9u","2018-03-23T23:16:54.040Z","245km SE of Lambasa, Fiji","earthquake",11,22.1,0.117,21,"reviewed","us","us"
2018-01-05 17:06:18,-17.4773,-178.4057,475.02,4.2,"mb",NA,130,7.302,0.55,"us","us2000cl56","2018-03-23T23:16:51.040Z","263km ESE of Lambasa, Fiji","earthquake",12.3,10.4,0.098,29,"reviewed","us","us"
